last_name, first_name,player_id,attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95per-swing,ev95percent,barrels,brl_percent,brl_pa
VanMeter, Josh,642165,173,15.6,37.0,106.9,90.1,93.3,87.4,463,197,405,64,15.1,37.0,7,4.0,2.7
Tapia, Raimel,606132,326,7.5,36.5,107.1,87.6,90,86,440,160,403,103,10.9,31.6,12,3.7,2.7
Broxton, Keon,542979,103,10.3,28.2,109.4,88.1,93.2,85.2,474,165,407,31,7.1,30.1,6,5.8,2.6
Bumgarner, Madison,518516,27,15.3,22.2,109.9,91,93,89,388,181,378,13,9.2,48.1,2,7.4,2.6
Almonte, Abraham,501659,23,9.2,39.1,111.9,89.7,96.4,86.8,437,150,437,10,14.3,43.5,1,4.3,2.6
Andrus, Elvis,462101,514,7.2,32.5,110.2,88.4,90.6,87.6,447,154,402,180,15.4,35.0,17,3.3,2.6
Segura, Jean,516416,507,7.2,31.0,113.1,88.2,90.6,87.8,427,151,389,166,15.8,32.7,16,3.2,2.6
Descalso, Daniel,518614,113,11.4,31.9,105.7,88.8,93.2,85.8,421,173,407,35,10.7,31.0,5,4.4,2.6
Solarte, Yangervis,500208,58,6.9,37.9,109.9,82.9,84.3,83.9,350,133,350,13,8.3,22.4,2,3.4,2.6
Reyes, Pablo,622569,107,12.2,24.3,111.4,88.2,90.6,88.4,417,174,412,31,11.0,29.0,4,3.7,2.5
Alberto, Hanser,593643,480,11.9,32.5,103.6,84.4,86.9,83.2,418,159,395,89,8.7,18.5,14,2.9,2.5
Adrianza, Ehire,501303,168,14.9,37.5,106.9,86.6,90.4,83.2,428,169,406,47,11.1,28.0,6,3.6,2.5
Gutiérrez, Kelvin,642721,50,-1.8,26.0,110.6,90.1,92.9,89.6,352,122,352,20,14.6,40.0,2,4.0,2.5
Phillips, Brett,621433,46,14,21.7,106.7,87.6,91.6,83.2,378,181,362,11,8.0,23.9,2,4.3,2.5
Marisnick, Jake,545350,200,11.5,27.0,111.6,86.7,91.9,84.2,432,158,392,62,9.4,31.0,8,4.0,2.5
Margot, Manuel,622534,313,14.2,28.4,109.6,87.7,91,88,417,155,391,109,14.5,34.8,11,3.5,2.5
Haseley, Adam,656514,163,5,29.4,105.6,87.3,91.2,85.6,411,134,398,47,9.7,28.8,6,3.7,2.5
Rodgers, Brendan,663898,49,7.2,20.4,111.1,86.9,94.1,82.8,356,136,,16,9.9,32.7,2,4.1,2.5
Astudillo, Willians,553902,186,15.3,38.2,107.4,85.8,88.6,85.5,420,177,392,57,16.3,30.6,5,2.7,2.5
Hampson, Garrett,641658,215,13.1,30.2,107.2,85.8,89.2,84.2,436,156,397,56,10.6,26.0,8,3.7,2.4
Berti, Jon,542932,184,5.2,32.1,111.9,86.9,92.1,84.3,451,140,400,70,14.4,38.0,7,3.8,2.4
Bird, Greg,595885,19,7.8,31.6,108,85.3,91.5,78.4,408,169,408,7,7.8,36.8,1,5.3,2.4
Negrón, Kristopher,502117,51,9.9,33.3,103.3,84.8,89.1,80.9,416,168,400,12,7.4,23.5,2,3.9,2.4
Fraley, Jake,641584,26,31.4,26.9,106.1,83.4,88.3,83,374,187,,4,4.7,15.4,1,3.8,2.4
Brinson, Lewis,621446,155,10,25.8,112.1,87,90.4,85.9,426,148,,51,10.0,32.9,6,3.9,2.4
Markakis, Nick,455976,361,7.3,34.1,114.7,91.2,92.5,91,418,159,392,160,20.4,44.3,11,3.0,2.3
Lopes, Tim,621005,83,8.7,39.8,103.7,85,90.4,80.4,397,167,397,20,8.4,24.1,3,3.6,2.3
Rogers, Jake,668670,63,19.7,27.0,103.1,83,89.4,74.8,408,190,395,13,5.5,20.6,3,4.8,2.3
Phegley, Josh,572033,258,17.4,34.5,106.3,84.1,89.1,78.7,413,187,382,62,10.3,24.0,8,3.1,2.3
Valaika, Pat,642162,45,20,31.1,110.1,88.8,91.1,88,414,192,414,14,7.9,31.1,2,4.4,2.3
Brito, Sócrates,593647,22,-2.1,22.7,106.3,88,89.7,87,392,130,,9,10.8,40.9,1,4.5,2.3
Crawford, J.P.,641487,268,12.4,34.7,108.6,85,87.3,84,427,158,384,66,9.0,24.6,9,3.4,2.3
Gamel, Ben,592325,209,9.9,35.4,111.1,88.2,91.2,85.4,421,172,377,78,12.9,37.3,8,3.8,2.2
Nola, Austin,543592,177,16.3,35.0,107.6,87.4,90.7,86.4,407,177,374,63,14.2,35.6,6,3.4,2.2
Wilkerson, Stevie,592859,224,11.1,33.5,104.9,86.3,91,83.5,423,163,392,68,10.1,30.4,8,3.6,2.2
Arraez, Luis,650333,300,11.4,41.7,102.2,87.1,89.2,85.3,402,175,388,68,10.9,22.7,8,2.7,2.2
Garcia, Aramis,605244,21,21.6,38.1,104.4,87.3,92.1,75.4,404,239,370,7,7.1,33.3,1,4.8,2.2
Bourjos, Peter,488721,30,20.9,23.3,109.8,85.1,88.8,79.6,387,204,,5,5.6,16.7,1,3.3,2.2
Demeritte, Travis,641513,108,16.1,28.7,110.2,91.2,93.9,90.2,434,180,395,50,14.0,46.3,4,3.7,2.2
White, Tyler,643603,165,12.4,30.9,111.4,86,89.2,83.3,418,175,386,49,9.5,29.7,6,3.6,2.2
Lucroy, Jonathan,518960,245,12.5,31.0,108.3,86.9,90.2,85.6,434,165,418,77,14.5,31.4,7,2.9,2.1
O'Brien, Peter,598284,23,13.9,21.7,108.6,92,99.5,84.1,413,177,413,10,11.2,43.5,1,4.3,2.1
Davis, Jaylin,664041,31,1.1,32.3,106.8,87.9,86.1,88.7,416,121,416,12,13.0,38.7,1,3.2,2.1
Peterson, Dustin,640460,30,11,23.3,105.9,84.5,89.3,80.6,370,133,,11,10.5,36.7,1,3.3,2.1
Rickard, Joey,572073,118,17.6,32.2,103.4,84.7,88.7,81.6,427,172,371,25,6.8,21.2,4,3.4,2.1
Lagares, Juan,501571,186,11.2,33.3,108.6,88.3,90.1,88,423,160,386,63,11.9,33.9,6,3.2,2.1
Schebler, Scott,594988,54,7.2,18.5,108.4,86.5,91.9,84.9,403,134,384,13,6.8,24.1,2,3.7,2.1
Davis, Jonathan,641505,61,11.6,34.4,105,84.6,90,77.7,411,179,396,14,7.9,23.0,2,3.3,2.1
Hernández, César,514917,516,9.5,32.0,108.4,86,88.5,85.6,424,149,391,146,12.3,28.3,14,2.7,2.1
Rojas, Miguel,500743,427,9.1,31.6,109.2,87.4,89.3,86.3,415,157,399,123,14.0,28.8,11,2.6,2.1
Williamson, Mac,607776,84,8.8,28.6,110.6,85.4,89.7,84,444,144,401,28,9.7,33.3,3,3.6,2.1
Stamets, Eric,608715,19,24.5,36.8,104.3,86.3,93,79.2,368,192,,4,4.3,21.1,1,5.3,2.1
Lauer, Eric,641778,23,14.3,30.4,103.8,85.2,89.9,79.9,383,184,,3,4.3,13.0,1,4.3,2.1
Stassi, Max,545358,85,12.4,21.2,106.4,89.3,93.8,89.3,366,144,366,34,13.4,40.0,3,3.5,2.0
Blandino, Alex,607468,24,12.4,41.7,107.3,90.1,94.3,85.1,405,183,405,8,11.9,33.3,1,4.2,2.0
Brault, Steven,643230,41,5.9,29.3,105.4,85.1,85.9,86.5,441,135,441,10,11.1,24.4,1,2.4,2.0
Allen, Greg,656185,183,9.2,26.8,105.9,87.3,90,86.1,439,151,394,56,11.9,30.6,5,2.7,2.0
Ruiz, Rio,547004,285,11.3,33.7,107.8,88.4,93.3,85.1,427,161,388,104,14.0,36.5,8,2.8,1.9
Barnhart, Tucker,571466,235,11.8,32.8,107.5,86.4,90.2,84.2,415,167,380,63,9.6,26.8,7,3.0,1.9
González, Erik,570481,109,4.5,28.4,112.8,87.4,91.2,86.2,401,127,401,30,10.5,27.5,3,2.8,1.9
Rondón, José,602922,106,8.1,33.0,110.9,87.3,90.4,85.9,385,149,378,34,11.1,32.1,3,2.8,1.9
Tilson, Charlie,605508,106,4.9,29.2,107.9,86.9,89.8,85.6,404,141,404,33,11.4,31.1,3,2.8,1.9
Lorenzen, Michael,547179,31,0.2,25.8,108.1,96.5,99.2,94.7,387,132,387,18,14.4,58.1,1,3.2,1.9
Iglesias, José,578428,437,7.1,29.7,107.7,84.1,87.3,83.2,423,138,389,102,9.5,23.3,10,2.3,1.9
Murphy, Daniel,502517,368,14.8,36.7,106.4,86.3,89.3,84.1,419,181,388,104,11.8,28.3,9,2.4,1.9
Díaz, Elias,553869,251,9.2,29.5,113.9,88.1,89.3,89.8,398,150,393,86,13.2,34.3,6,2.4,1.8
Dubón, Mauricio,643289,86,9.5,36.0,106.2,84.8,91,81.8,386,162,373,17,7.2,19.8,2,2.3,1.8
Fuentes, Joshua,658069,35,7.4,40.0,103.2,84.5,87.7,80.3,409,176,390,8,6.3,22.9,1,2.9,1.8
Bemboom, Anthony,621532,34,22.7,17.6,107,83.7,85.7,84.6,422,165,422,7,6.6,20.6,1,2.9,1.8
Cabrera, Melky,466320,338,8.9,32.8,110.2,88.2,89.9,88.4,433,154,394,111,15.7,32.8,7,2.1,1.8
Hernández, Gorkys,491676,38,11.5,34.2,106.8,80.5,86.7,77.6,375,171,,9,7.3,23.7,1,2.6,1.8
Heredia, Guillermo,628338,147,12.9,32.7,108.3,86.6,88.3,88.2,433,163,391,51,11.8,34.7,4,2.7,1.7
Knizner, Andrew,668800,39,7.3,17.9,108.2,88.1,93.4,87.4,414,132,391,13,12.4,33.3,1,2.6,1.7
Márquez, Germán,608566,44,9.4,27.3,104.6,81.1,85.4,78.3,385,151,,6,6.0,13.6,1,2.3,1.7
Newman, Kevin,621028,434,8.5,33.4,107.1,85.3,87.9,83.7,426,151,399,107,11.2,24.7,9,2.1,1.7
Herrera, Rosell,594011,79,11.8,26.6,108.2,87.9,87.5,89.5,430,153,409,22,10.6,27.8,2,2.5,1.7
Grossman, Robbie,543257,336,12.1,36.0,110.6,87.7,90,86.3,423,176,389,103,14.2,30.7,8,2.4,1.7
Matz, Steven,571927,44,8.1,27.3,105.5,83.6,86.3,82.1,391,165,391,8,8.8,18.2,1,2.3,1.6
Wong, Kolten,543939,406,12.6,28.6,107.7,86.1,89.3,85.1,432,168,396,102,10.7,25.1,9,2.2,1.6
Panik, Joe,605412,397,12.8,34.0,106.2,86.8,89.6,85.3,414,174,390,102,13.0,25.7,8,2.0,1.6
Martin, Richie,621006,206,9.4,29.6,107.1,83.2,88.4,81.3,410,141,391,52,8.1,25.2,5,2.4,1.6
Darvish, Yu,506433,29,-2.3,13.8,108.8,89.4,88.9,89.6,336,100,,11,11.1,37.9,1,3.4,1.6
Kemp, Matt,461314,42,13.6,35.7,104.7,87.3,92.6,81.5,349,187,349,12,9.6,28.6,1,2.4,1.6
Garcia, Greg,594824,231,4.3,29.0,108.3,85.8,88.7,84,421,131,389,62,11.5,26.8,6,2.6,1.6
Trevino, Jose,624431,96,8.3,29.2,107.5,86.8,89.5,85.8,391,163,383,34,14.6,35.4,2,2.1,1.6
Alcantara, Sandy,645261,15,-8.8,33.3,110.4,84.1,99.8,78.2,329,96,,3,3.3,20.0,1,6.7,1.6
Sogard, Eric,519299,339,19.3,40.7,102.9,85.7,88.3,83.6,414,189,378,69,10.1,20.4,7,2.1,1.6
Wheeler, Zack,554430,41,2,29.3,101.4,78.6,83.8,75.2,385,127,385,6,4.9,14.6,1,2.4,1.6
Starling, Bubba,605490,131,12.1,36.6,106.9,81.8,87.3,76.4,406,170,376,23,6.8,17.6,3,2.3,1.5
Buehler, Walker,621111,29,-6.3,20.7,104.8,88.1,90.3,87,409,124,409,9,7.9,31.0,1,3.4,1.5
Frazier, Adam,624428,484,13.1,36.4,106.1,87.1,89.4,86,423,177,391,136,12.3,28.1,9,1.9,1.5
DeShields, Delino,592261,267,13.5,34.1,104,86.9,90.9,84.2,394,170,384,65,9.3,24.3,6,2.2,1.5
Joseph, Corban,543377,53,9.3,28.3,106.4,87.3,90.7,85.7,424,162,424,14,11.8,26.4,1,1.9,1.5
Gennett, Scooter,571697,94,13.2,40.4,102.3,86.3,89.4,82.9,413,181,405,24,8.2,25.5,2,2.1,1.4
deGrom, Jacob,594798,47,1.6,23.4,106,85.2,89.5,81.7,389,142,386,13,9.1,27.7,1,2.1,1.4
Simmons, Andrelton,592743,361,9.5,18.8,108.8,87.8,89.6,88.8,410,136,386,119,17.9,33.0,6,1.7,1.4
Smith, Mallex,605480,372,7.3,29.0,105.7,85.2,88.6,83.4,398,147,378,74,7.0,19.9,8,2.2,1.4
Gallagher, Cam,595956,100,12.8,38.0,105.3,86.3,88.7,84.9,378,179,364,24,9.8,24.0,2,2.0,1.4
Freeman, Mike,502273,126,8.9,35.7,105.7,85.6,90.3,81.3,389,151,382,35,9.4,27.8,3,2.4,1.4
Allen, Austin,664119,44,9.5,31.8,105.8,84.2,86.5,83.3,385,145,,7,5.4,15.9,1,2.3,1.4
Reyes, Victor,622682,214,9.2,37.9,109.1,87.6,88.9,86.5,385,168,371,67,10.7,31.3,4,1.9,1.4
Hundley, Nick,460026,52,16.1,26.9,108.6,84.6,88.9,80.9,373,166,364,14,10.4,26.9,1,1.9,1.4
Wynns, Austin,642851,57,6.2,24.6,106,87,89.9,85.5,413,140,413,13,10.3,22.8,1,1.8,1.4
Mullins, Cedric,656775,53,14.9,18.9,110.3,84.2,88,83.1,396,135,,9,6.7,17.0,1,1.9,1.4
Inciarte, Ender,542255,159,9.7,35.2,103.3,83,86.1,80.3,414,151,375,28,6.3,17.6,3,1.9,1.3
Hernández, Marco,593523,107,6.4,26.2,108.6,87,88.6,87.2,395,151,371,24,7.2,22.4,2,1.9,1.3
Strasburg, Stephen,544931,52,-3.9,26.9,104.7,88,92.9,85.3,420,120,420,15,10.5,28.8,1,1.9,1.3
Hoerner, Nico,663538,68,3.9,36.8,103.4,85.6,87.2,85.1,411,159,398,16,9.4,23.5,1,1.5,1.2
Duffy, Matt,622110,119,5.5,27.7,105.2,87,90.6,85.2,384,132,384,40,15.1,33.6,2,1.7,1.2
Heineman, Scott,595981,55,10.7,32.7,109.6,87.4,90.3,86.9,406,172,379,20,12.0,36.4,1,1.8,1.2
Núñez, Eduardo,456488,143,5.9,23.1,109.6,88.1,93.1,88.6,410,127,409,46,14.6,32.2,2,1.4,1.1
Wendle, Joey,621563,194,11.6,31.4,108.2,87.4,88.8,87.1,430,164,381,63,13.2,32.5,3,1.5,1.1
Dyson, Jarrod,502481,317,9.6,29.3,105.5,83.9,88.4,81.2,403,144,389,69,9.6,21.8,5,1.6,1.1
Muñoz, Yairo,622168,136,6.2,27.9,107.9,84.7,87.8,83.6,404,130,384,34,8.7,25.0,2,1.5,1.1
Jay, Jon,445055,141,5.8,36.2,103.5,83.1,86.4,80.2,412,152,,18,5.1,12.8,2,1.4,1.1
Kemp, Tony,643393,203,14.6,27.6,101.4,86.2,89.7,82.9,408,182,362,31,6.6,15.3,3,1.5,1.1
Kinsler, Ian,435079,205,17.3,33.7,103.5,84.3,87.7,83.1,408,166,375,48,9.3,23.4,3,1.5,1.1
León, Sandy,506702,130,21.5,32.3,108.6,85.3,89.3,80.8,400,178,382,32,9.4,24.6,2,1.5,1.0
Holt, Brock,571788,206,11.2,31.1,103,87.5,89.4,86.4,406,160,388,63,12.3,30.6,3,1.5,1.0
Lopez, Nicky,670032,332,3.1,22.3,105.4,85.1,86.1,85.3,393,119,393,64,8.5,19.3,4,1.2,1.0
Daza, Yonathan,602074,77,4.8,24.7,103.8,84.5,86.9,83.5,416,119,,16,8.3,20.8,1,1.3,1.0
Cozart, Zack,446359,84,21.6,31.0,104.2,85.9,88.8,84.9,383,187,,18,10.7,21.4,1,1.2,0.9
Martini, Nick,605361,68,5.7,29.4,106.6,87.6,90.5,86,376,141,376,22,11.6,32.4,1,1.5,0.9
Castro, Willi,650489,68,18.1,35.3,112,84.7,86.1,83.3,354,186,354,17,7.5,25.0,1,1.5,0.9
Kiner-Falefa, Isiah,643396,155,6.8,29.7,104.9,87.2,88.9,87.2,397,146,397,52,14.3,33.5,2,1.3,0.9
Robertson, Daniel,621002,148,5.8,25.0,107.7,87.7,90.7,86,391,144,376,50,11.3,33.8,2,1.4,0.8
Mathis, Jeff,425772,142,16.9,29.6,105.5,86.1,90,84,412,177,399,37,7.6,26.1,2,1.4,0.8
Locastro, Tim,641796,170,13.6,28.8,107.6,84.4,87.5,84.4,390,149,390,33,7.6,19.4,2,1.2,0.8
Straw, Myles,664702,85,9,38.8,102.8,84.7,87.6,83,386,151,,14,6.9,16.5,1,1.2,0.8
Holaday, Bryan,592407,96,11.4,33.3,104.8,88.2,93.3,86.1,386,153,381,33,14.8,34.4,1,1.0,0.8
Sánchez, Yolmer,570560,389,14.2,32.1,107.5,87.1,88.8,86.9,359,169,354,105,9.7,27.0,4,1.0,0.7
Viloria, Meibrys,650619,94,4.9,18.1,108.7,87.5,90,86.4,343,143,343,26,9.8,27.7,1,1.1,0.7
Goins, Ryan,572365,101,7.8,27.7,105.5,87.4,91.3,85.5,388,146,388,33,12.3,32.7,1,1.0,0.6
Zobrist, Ben,450314,128,5.3,25.0,105.1,85.8,88.7,85,386,133,386,30,12.2,23.4,1,0.8,0.6
Prado, Martín,445988,207,8.3,31.9,107,87,88.9,86.5,381,158,381,59,13.4,28.5,1,0.5,0.4
Peraza, José,606299,320,17.3,32.5,109.4,85,87.5,85.2,432,178,384,78,10.6,24.4,1,0.3,0.2
Fletcher, David,664058,534,9.9,37.5,104.5,83.8,86.5,82.8,413,164,375,90,9.5,16.9,1,0.2,0.2
Tinoco, Jesus,622786,2,-16.7,0.0,106,106,,106,8,8,,1,5.9,50.0,,0.0,0.0
Jackson, Edwin,429719,1,3.9,0.0,104.3,104.3,,104.3,136,136,,1,10.0,100.0,,0.0,0.0
Fulmer, Carson,608334,1,-2.3,0.0,102.8,102.8,,102.8,39,39,,1,33.3,100.0,,0.0,0.0
Bowman, Matt,621199,1,-3.1,0.0,102.1,102.1,,102.1,35,35,,1,100.0,100.0,,0.0,0.0
Detwiler, Ross,446321,1,-13.7,0.0,98,98,,98,14,14,,1,50.0,100.0,,0.0,0.0
Duplantier, Jon,641541,3,-21.1,0.0,100.1,97.6,,97.6,15,9,,2,13.3,66.7,,0.0,0.0
Escobar, Luis,650813,1,-16.1,0.0,97.5,97.5,,97.5,11,11,,1,33.3,100.0,,0.0,0.0
Almonte, Yency,622075,2,29.8,50.0,99.6,97.4,97.4,,366,326,,2,22.2,100.0,,0.0,0.0
Drake, Oliver,543118,1,-1.1,0.0,96.2,96.2,,96.2,36,36,,1,33.3,100.0,,0.0,0.0
Boyd, Matthew,571510,1,3.5,0.0,96,96,,96,82,82,,1,25.0,100.0,,0.0,0.0
Hernández, Félix,433587,1,-17.5,0.0,95.9,95.9,,95.9,7,7,,1,11.1,100.0,,0.0,0.0
McGowin, Kyle,641851,3,11,0.0,102.3,95.8,96.8,93.8,334,156,,1,25.0,33.3,,0.0,0.0
Baron, Steven,571467,4,-1.5,50.0,107.9,95.6,88.5,102.7,332,144,,2,8.3,50.0,,0.0,0.0
McRae, Alex,656725,4,-3.4,50.0,99.3,95.4,99.3,91.5,203,106,,1,7.1,25.0,,0.0,0.0
Smith, Will,519293,2,10.7,50.0,95.1,95.1,95.1,,205,205,,1,50.0,50.0,,0.0,0.0
Lockett, Walker,621141,2,28,50.0,101.1,95.1,95.1,,345,275,,1,7.7,50.0,,0.0,0.0
Gagnon, Drew,543193,4,8.2,50.0,100,94.8,94.6,95.3,340,194,,2,28.6,50.0,,0.0,0.0
Strahm, Matt,621381,13,8.8,46.2,102.3,94.4,93.1,97,373,170,,6,15.8,46.2,,0.0,0.0
Wisdom, Patrick,621550,12,21.8,41.7,102,94.3,93.2,99.2,364,259,,6,9.7,50.0,,0.0,0.0
Beeks, Jalen,656222,1,-32.3,0.0,93.9,93.9,,93.9,4,4,,,0.0,0.0,,0.0,0.0
Freeland, Kyle,607536,13,-11.6,7.7,102.3,93.6,100.1,92.3,214,45,,4,9.1,30.8,,0.0,0.0
Nottingham, Jacob,641924,4,29.6,0.0,98.7,93.6,93.6,,362,275,362,2,15.4,50.0,,0.0,0.0
Shaw, Chris,622046,10,9.6,20.0,104.3,93.4,91.6,94.7,359,136,,4,8.5,40.0,,0.0,0.0
Gonzales, Marco,594835,2,14.4,50.0,93.2,93.2,93.2,,188,188,,,0.0,0.0,,0.0,0.0
Houser, Adrian,605288,8,-1.3,12.5,105.1,92.9,104.4,90,353,104,,3,6.4,37.5,,0.0,0.0
Tulowitzki, Troy,453064,7,17.6,14.3,108.8,92.8,100.6,89.2,358,192,358,2,6.7,28.6,,0.0,0.0
Burnes, Corbin,669203,6,-7.3,0.0,106.9,92.6,,92.6,144,66,,2,12.5,33.3,,0.0,0.0
Soto, Gregory,642397,2,13.5,50.0,105.5,92.4,79.4,105.5,225,192,,1,50.0,50.0,,0.0,0.0
Wood, Alex,622072,7,10.8,28.6,97.1,92.4,91.4,94.4,288,198,,1,7.7,14.3,,0.0,0.0
Cordero, Franchy,614173,9,19.5,44.4,102.3,92.4,93.2,86.5,361,224,,3,6.7,33.3,,0.0,0.0
Sims, Lucas,608371,3,5.5,0.0,96.9,92.3,89.3,93.8,261,92,,1,6.7,33.3,,0.0,0.0
Cahill, Trevor,502239,2,26.7,50.0,93.8,92.2,92.2,,309,304,,,0.0,0.0,,0.0,0.0
Velazquez, Andrew,623205,10,18.2,30.0,107.7,92.1,93,93.1,387,207,,5,8.3,50.0,,0.0,0.0
Smith, Caleb,592761,33,4.5,21.2,104.6,91.6,91.3,91.9,379,143,,12,16.7,36.4,,0.0,0.0
Hermosillo, Michael,641684,18,24.2,27.8,105,91.5,94.7,90.7,354,216,,10,10.8,55.6,,0.0,0.0
Iglesias, Raisel,628452,1,-30.9,0.0,91.5,91.5,,91.5,5,5,,,0.0,0.0,,0.0,0.0
Happ, J.A.,457918,4,-20.5,0.0,99.7,91.3,,91.3,6,6,,1,25.0,25.0,,0.0,0.0
Hess, David,605276,3,35.4,0.0,102.5,91.3,,102.5,65,65,,1,33.3,33.3,,0.0,0.0
Weaver, Luke,596133,10,25.4,50.0,99.7,91.2,92.5,95.8,392,277,392,4,10.0,40.0,,0.0,0.0
Noesí, Hector,456051,2,-4.5,0.0,90.8,90.8,,90.8,23,23,,,0.0,0.0,,0.0,0.0
Davis, Johnny,643275,2,27.4,50.0,92.7,90.7,90.7,,319,269,,,0.0,0.0,,0.0,0.0
Bolaños, Ronald,671790,1,2.5,0.0,90.6,90.6,,90.6,68,68,,,0.0,0.0,,0.0,0.0
Green, Zach,608339,8,6.7,25.0,107.2,90.4,95.7,88.7,324,105,,2,7.1,25.0,,0.0,0.0
Santana, Dennis,642701,2,6.8,0.0,94.3,90.3,94.3,86.4,159,129,,,0.0,0.0,,0.0,0.0
Gant, John,607231,1,32.7,0.0,90.3,90.3,90.3,,314,314,,,0.0,0.0,,0.0,0.0
Helsley, Ryan,664854,1,-34.2,0.0,90.1,90.1,,90.1,4,4,,,0.0,0.0,,0.0,0.0
Gott, Trevor,641627,1,18.3,100.0,90,90,90,,271,271,,,0.0,0.0,,0.0,0.0
Chatwood, Tyler,543022,14,9.4,42.9,98.9,90,91.1,89.4,349,185,,5,10.6,35.7,,0.0,0.0
Wilson, Bryse,669060,3,-7.9,33.3,99.3,89.9,87.5,91.1,193,102,,1,8.3,33.3,,0.0,0.0
DeSclafani, Anthony,543101,29,-7.2,13.8,105.8,89.5,89.5,89.6,316,71,,8,9.0,27.6,,0.0,0.0
Eickhoff, Jerad,595191,11,-14.9,9.1,99.9,89.4,97.9,88,328,53,,4,14.3,36.4,,0.0,0.0
Rivera, Yadiel,592680,40,1.6,17.5,108.5,89.3,94.4,87.3,402,120,,14,9.8,35.0,,0.0,0.0
Giolito, Lucas,608337,1,16,100.0,89.2,89.2,89.2,,256,256,,,0.0,0.0,,0.0,0.0
Senzatela, Antonio,622608,21,-2.2,9.5,100.2,89.2,96,86.2,334,119,,4,4.8,19.0,,0.0,0.0
Price, David,456034,1,-9.7,0.0,89.1,89.1,,89.1,11,11,,,0.0,0.0,,0.0,0.0
Brach, Brad,542960,4,7.1,50.0,95.3,88.8,85.6,95.3,280,185,,1,12.5,25.0,,0.0,0.0
Thornton, Trent,663423,3,4,33.3,101.4,88.5,65.2,100.2,198,98,,2,50.0,66.7,,0.0,0.0
Dugger, Robert,667498,5,11.2,40.0,103.4,88.5,87.6,89.8,351,158,,2,9.5,40.0,,0.0,0.0
Castillo, Wilkin,446868,4,39.1,50.0,97.5,88.4,88.4,,327,281,,1,8.3,25.0,,0.0,0.0
Mahle, Tyler,641816,21,-11.4,4.8,104.9,88.4,92.9,87.6,336,84,,4,6.2,19.0,,0.0,0.0
Woodruff, Brandon,605540,28,9.5,32.1,107.5,88.2,86.6,90.4,364,175,,7,8.5,25.0,,0.0,0.0
Samardzija, Jeff,502188,26,-5,19.2,107.6,88.1,85.7,89.1,325,85,,6,5.7,23.1,,0.0,0.0
Ciuffo, Nick,624419,3,29.4,66.7,99.6,88,88,,219,183,,1,10.0,33.3,,0.0,0.0
Sucre, Jesús,491696,49,7.5,36.7,102.5,88,88,89.1,365,148,,13,10.3,26.5,,0.0,0.0
Wilkerson, Aaron,658792,2,-4.5,50.0,97,87.9,97,78.9,386,196,386,1,16.7,50.0,,0.0,0.0
Wainwright, Adam,425794,37,14.6,27.0,107.6,87.9,90.7,86.7,386,196,,8,6.6,21.6,,0.0,0.0
Williams, Mason,592863,25,14.8,52.0,105.2,87.6,91.6,79.1,376,195,,8,13.1,32.0,,0.0,0.0
Walton, Donovan,622268,11,8.7,27.3,103.2,87.6,87.5,87.7,356,160,,2,4.3,18.2,,0.0,0.0
Rivera, René,425784,13,19.2,30.8,104.9,87.6,86.9,88.4,382,196,382,3,8.1,23.1,,0.0,0.0
Gonsolin, Tony,664062,10,13.3,40.0,102.3,87.5,87.3,87.8,349,174,,2,8.0,20.0,,0.0,0.0
Suárez, Ranger,624133,3,-15,0.0,92.1,87.5,,87.5,15,15,,,0.0,0.0,,0.0,0.0
Miller, Ian,641878,14,11.6,28.6,99,87.4,88.2,88.3,333,164,,4,9.8,28.6,,0.0,0.0
Ross, Joe,605452,9,8.4,0.0,105,87.3,104.1,87.2,192,59,,2,7.1,22.2,,0.0,0.0
Anderson, Brett,474463,6,-1.7,33.3,97.3,87.2,90.9,84.8,219,96,,2,20.0,33.3,,0.0,0.0
Scherzer, Max,453286,34,-7.5,20.6,101.6,87.2,93.1,83.6,323,114,,7,6.8,20.6,,0.0,0.0
DuRapau, Montana,657566,2,-20.6,0.0,93.9,87.2,,87.2,14,10,,,0.0,0.0,,0.0,0.0
Sanchez, Adrián,506703,21,-0.7,23.8,106.7,87.2,85.7,88.5,299,109,,7,10.9,33.3,,0.0,0.0
Bauer, Trevor,545333,8,-12.7,12.5,93.9,87.1,90,86.6,229,64,,,0.0,0.0,,0.0,0.0
Irvin, Cole,608344,4,14.5,25.0,98.2,87.1,83.7,90.5,284,192,,1,6.3,25.0,,0.0,0.0
Joseph, Caleb,543376,29,22,44.8,100.8,87,89.5,85.1,381,205,,7,9.9,24.1,,0.0,0.0
Arrieta, Jake,453562,30,20.7,30.0,107.8,87,84.8,93.6,295,182,,8,10.3,26.7,,0.0,0.0
Norris, Daniel,596057,3,1.9,33.3,90.3,87,83.3,88.8,279,148,,,0.0,0.0,,0.0,0.0
Sierra, Magneuris,642423,33,4.6,24.2,104.4,86.9,84,89.4,368,123,,9,12.0,27.3,,0.0,0.0
Shuck, JB,543776,38,-0.1,26.3,104,86.7,84.4,88.6,371,125,,11,10.7,28.9,,0.0,0.0
Urena, Richard,620446,54,9.8,27.8,103.4,86.7,92,83.8,384,141,,16,9.0,29.6,,0.0,0.0
